pid,condition,condition_type,beginHit,beginExp,endHit,totalTime,attempts,genEdu,comEdu,age,gender,qUnd,qDes,feedback,cheatTrials,status,numberClicks,rews_exp,rews_exp_total,rews_exp_mean,scores,testingTrials
0,0,flowchart,2020-09-28 22:05:38.793401,2020-09-28 22:18:55.629404,,20.2,1,College degree,Yes,51,Female,"Yes,",Try to click on less node as possible. ,,0,6,"[5, 5, 9, 5, 9, 4, 9, 3, 7, 7]","[21, 17, 9, 39, 45, 12, 39, -27, 41, 25]",221,22.1,"[13, -23, 9, 41, 45, 8, 25, -23, 41, 25]","[{""stateRewards"": ["""", 24, -8, 2, -4, -48, 8, 4, -4, -24, -4, 4, -4], ""prs"": {""left"": 0, ""up"": -54, ""right"": -42}, ""trial_id"": 2, ""block"": ""testing"", ""trialIndex"": 3, ""score"": 13, ""simulationMode"": [null, null, null], ""rewards"": [24, -8, 2], ""path"": [""0"", ""1"", ""2"", ""3""], ""rt"": [42659, 1732, 1388], ""delays"": [], ""actions"": [""left"", ""up"", ""left""], ""actionTimes"": [42663, 44876, 46782], ""queries"": {""click"": {""state"": {""target"": [""9"", ""5"", ""1"", ""4"", ""3""], ""time"": [24362, 27140, 28710, 37106, 38649]}, ""edge"": {""target"": [], ""time"": []}}, ""mouseover"": {""state"": {""target"": [], ""time"": []}, ""edge"": {""target"": [], ""time"": []}}, ""mouseout"": {""state"": {""target"": [], ""time"": []}, ""edge"": {""target"": [], ""time"": []}}}, ""trialTime"": 49478, ""trial_type"": ""mouselab-mdp"", ""trial_index"": 10, ""time_elapsed"": 842508, ""internal_node_id"": ""0.0-2.0-1.0-0.0""}, {""stateRewards"": ["""", 24, 4, -2, -4, -24, 8, -2, -4, -24, 4, 4, -4], ""prs"": {""left"": 0, ""up"": -44, ""right"": -42}, ""trial_id"": 20, ""block"": ""testing"", ""trialIndex"": 4, ""score"": -23, ""simulationMode"": [null, null, null], ""rewards"": [-24, 8, -2], ""path"": [""0"", ""5"", ""6"", ""7""], ""rt"": [14840, 4010, 7652], ""delays"": [], ""actions"": [""up"", ""up"", ""left""], ""actionTimes"": [14862, 19399, 27573], ""queries"": {""click"": {""state"": {""target"": [""1"", ""5"", ""9"", ""4"", ""3""], ""time"": [2409, 3627, 4734, 8194, 9141]}, ""edge"": {""target"": [], ""time"": []}}, ""mouseover"": {""state"": {""target"": [], ""time"": []}, ""edge"": {""target"": [], ""time"": []}}, ""mouseout"": {""state"": {""target"": [], ""time"": []}, ""edge"": {""target"": [], ""time"": []}}}, ""trialTime"": 32330, ""trial_type"": ""mouselab-mdp"", ""trial_index"": 11, ""time_elapsed"": 875913, ""internal_node_id"": ""0.0-2.0-1.0-1.0""}, {""stateRewards"": ["""", -24, -4, -2, -4, 24, -8, 2, -4, 24, -8, -4, -2], ""prs"": {""left"": -48, ""up"": 0, ""right"": -4}, ""trial_id"": 13, ""block"": ""testing"", ""trialIndex"": 5, ""score"": 9, ""simulationMode"": [null, null, null], ""rewards"": [24, -8, 2], ""path"": [""0"", ""5"", ""6"", ""7""], ""rt"": [19967, 2095, 8033], ""delays"": [], ""actions"": [""up"", ""up"", ""left""], ""actionTimes"": [19971, 22586, 31150], ""queries"": {""click"": {""state"": {""target"": [""1"", ""5"", ""9"", ""6"", ""10"", ""7"", ""8"", ""11"", ""12""], ""time"": [1936, 2855, 3809, 7997, 9132, 13175, 13855, 15283, 16089]}, ""edge"": {""target"": [], ""time"": []}}, ""mouseover"": {""state"": {""target"": [], ""time"": []}, ""edge"": {""target"": [], ""time"": []}}, ""mouseout"": {""state"": {""target"": [], ""time"": []}, ""edge"": {""target"": [], ""time"": []}}}, ""trialTime"": 33964, ""trial_type"": ""mouselab-mdp"", ""trial_index"": 12, ""time_elapsed"": 910979, ""internal_node_id"": ""0.0-2.0-1.0-2.0""}, {""stateRewards"": ["""", 24, -8, -4, -2, 48, -4, -4, 2, -48, -8, -4, -4], ""prs"": {""left"": -32, ""up"": 0, ""right"": -106}, ""trial_id"": 28, ""block"": ""testing"", ""trialIndex"": 6, ""score"": 41, ""simulationMode"": [null, null, null], ""rewards"": [48, -4, 2], ""path"": [""0"", ""5"", ""6"", ""8""], ""rt"": [15754, 1199, 7281], ""delays"": [], ""actions"": [""up"", ""up"", ""right""], ""actionTimes"": [15760, 17481, 25272], ""queries"": {""click"": {""state"": {""target"": [""1"", ""5"", ""9"", ""6"", ""2""], ""time"": [4312, 5390, 6641, 11757, 12594]}, ""edge"": {""target"": [], ""time"": []}}, ""mouseover"": {""state"": {""target"": [], ""time"": []}, ""edge"": {""target"": [], ""time"": []}}, ""mouseout"": {""state"": {""target"": [], ""time"": []}, ""edge"": {""target"": [], ""time"": []}}}, ""trialTime"": 29014, ""trial_type"": ""mouselab-mdp"", ""trial_index"": 13, ""time_elapsed"": 941074, ""internal_node_id"": ""0.0-2.0-1.0-3.0""}, {""stateRewards"": ["""", 24, 8, -4, -2, 48, 4, 2, -4, 48, 4, 2, -2], ""prs"": {""left"": -24, ""up"": 0, ""right"": 0}, ""trial_id"": 57, ""block"": ""testing"", ""trialIndex"": 7, ""score"": 45, ""simulationMode"": [null, null, null], ""rewards"": [48, 4, 2], ""path"": [""0"", ""5"", ""6"", ""7""], ""rt"": [22722, 494, 2815], ""delays"": [], ""actions"": [""up"", ""up"", ""left""], ""actionTimes"": [22727, 23753, 27080], ""queries"": {""click"": {""state"": {""target"": [""5"", ""9"", ""1"", ""6"", ""10"", ""7"", ""8"", ""11"", ""12""], ""time"": [2983, 3814, 4875, 7795, 8734, 14254, 15063, 16108, 16883]}, ""edge"": {""target"": [], ""time"": []}}, ""mouseover"": {""state"": {""target"": [], ""time"": []}, ""edge"": {""target"": [], ""time"": []}}, ""mouseout"": {""state"": {""target"": [], ""time"": []}, ""edge"": {""target"": [], ""time"": []}}}, ""trialTime"": 29807, ""trial_type"": ""mouselab-mdp"", ""trial_index"": 14, ""time_elapsed"": 971978, ""internal_node_id"": ""0.0-2.0-1.0-4.0""}, {""stateRewards"": ["""", -24, -4, -4, 2, -48, -4, -2, -4, 24, -8, 4, -4], ""prs"": {""left"": -46, ""up"": -74, ""right"": 0}, ""trial_id"": 17, ""block"": ""testing"", ""trialIndex"": 8, ""score"": 8, ""simulationMode"": [null, null, null], ""rewards"": [24, -8, -4], ""path"": [""0"", ""9"", ""10"", ""12""], ""rt"": [9505, 1875, 8213], ""delays"": [], ""actions"": [""right"", ""up"", ""right""], ""actionTimes"": [9510, 11902, 20631], ""queries"": {""click"": {""state"": {""target"": [""1"", ""5"", ""9"", ""10""], ""time"": [2888, 3863, 4660, 6935]}, ""edge"": {""target"": [], ""time"": []}}, ""mouseover"": {""state"": {""target"": [], ""time"": []}, ""edge"": {""target"": [], ""time"": []}}, ""mouseout"": {""state"": {""target"": [], ""time"": []}, ""edge"": {""target"": [], ""time"": []}}}, ""trialTime"": 23756, ""trial_type"": ""mouselab-mdp"", ""trial_index"": 15, ""time_elapsed"": 996818, ""internal_node_id"": ""0.0-2.0-1.0-5.0""}, {""stateRewards"": ["""", 48, -4, 4, 2, -48, -8, 4, 2, 24, 8, -2, 2], ""prs"": {""left"": 0, ""up"": -100, ""right"": -14}, ""trial_id"": 16, ""block"": ""testing"", ""trialIndex"": 9, ""score"": 25, ""simulationMode"": [null, null, null], ""rewards"": [24, 8, 2], ""path"": [""0"", ""9"", ""10"", ""12""], ""rt"": [22892, 1718, 1330], ""delays"": [], ""actions"": [""right"", ""up"", ""right""], ""actionTimes"": [22898, 25148, 27001], ""queries"": {""click"": {""state"": {""target"": [""5"", ""9"", ""1"", ""3"", ""4"", ""2"", ""10"", ""11"", ""12""], ""time"": [3035, 3800, 4682, 10149, 11017, 14869, 15832, 18127, 18854]}, ""edge"": {""target"": [], ""time"": []}}, ""mouseover"": {""state"": {""target"": [], ""time"": []}, ""edge"": {""target"": [], ""time"": []}}, ""mouseout"": {""state"": {""target"": [], ""time"": []}, ""edge"": {""target"": [], ""time"": []}}}, ""trialTime"": 29907, ""trial_type"": ""mouselab-mdp"", ""trial_index"": 16, ""time_elapsed"": 1027820, ""internal_node_id"": ""0.0-2.0-1.0-6.0""}, {""stateRewards"": ["""", -48, 4, -4, -4, -24, 8, -4, 2, -48, -8, 4, -2], ""prs"": {""left"": -34, ""up"": 0, ""right"": -38}, ""trial_id"": 45, ""block"": ""testing"", ""trialIndex"": 10, ""score"": -23, ""simulationMode"": [null, null, null], ""rewards"": [-24, 8, -4], ""path"": [""0"", ""5"", ""6"", ""7""], ""rt"": [10224, 1281, 8026], ""delays"": [], ""actions"": [""up"", ""up"", ""left""], ""actionTimes"": [10231, 12030, 20573], ""queries"": {""click"": {""state"": {""target"": [""1"", ""5"", ""9""], ""time"": [3415, 4260, 5379]}, ""edge"": {""target"": [], ""time"": []}}, ""mouseover"": {""state"": {""target"": [], ""time"": []}, ""edge"": {""target"": [], ""time"": []}}, ""mouseout"": {""state"": {""target"": [], ""time"": []}, ""edge"": {""target"": [], ""time"": []}}}, ""trialTime"": 24118, ""trial_type"": ""mouselab-mdp"", ""trial_index"": 17, ""time_elapsed"": 1053004, ""internal_node_id"": ""0.0-2.0-1.0-7.0""}, {""stateRewards"": ["""", 48, -4, 2, 4, 48, -8, -2, 2, -48, -4, -4, 4], ""prs"": {""left"": 0, ""up"": -6, ""right"": -96}, ""trial_id"": 27, ""block"": ""testing"", ""trialIndex"": 11, ""score"": 41, ""simulationMode"": [null, null, null], ""rewards"": [48, -4, 4], ""path"": [""0"", ""1"", ""2"", ""4""], ""rt"": [14092, 1245, 3860], ""delays"": [], ""actions"": [""left"", ""up"", ""right""], ""actionTimes"": [14098, 15873, 20250], ""queries"": {""click"": {""state"": {""target"": [""5"", ""9"", ""1"", ""2"", ""6"", ""3"", ""4""], ""time"": [1985, 2884, 3759, 6240, 7366, 10252, 10938]}, ""edge"": {""target"": [], ""time"": []}}, ""mouseover"": {""state"": {""target"": [], ""time"": []}, ""edge"": {""target"": [], ""time"": []}}, ""mouseout"": {""state"": {""target"": [], ""time"": []}, ""edge"": {""target"": [], ""time"": []}}}, ""trialTime"": 45520, ""trial_type"": ""mouselab-mdp"", ""trial_index"": 18, ""time_elapsed"": 1099587, ""internal_node_id"": ""0.0-2.0-1.0-8.0""}, {""stateRewards"": ["""", 24, 4, 4, 4, 24, -4, -2, -2, -24, 8, -2, -4], ""prs"": {""left"": 0, ""up"": -14, ""right"": -50}, ""trial_id"": 53, ""block"": ""testing"", ""trialIndex"": 12, ""score"": 25, ""simulationMode"": [null, null, null], ""rewards"": [24, 4, 4], ""path"": [""0"", ""1"", ""2"", ""3""], ""rt"": [16829, 688, 1149], ""delays"": [], ""actions"": [""left"", ""up"", ""left""], ""actionTimes"": [16833, 18040, 19706], ""queries"": {""click"": {""state"": {""target"": [""1"", ""5"", ""9"", ""2"", ""6"", ""3"", ""4""], ""time"": [3920, 5091, 5864, 8578, 9856, 13265, 13900]}, ""edge"": {""target"": [], ""time"": []}}, ""mouseover"": {""state"": {""target"": [], ""time"": []}, ""edge"": {""target"": [], ""time"": []}}, ""mouseout"": {""state"": {""target"": [], ""time"": []}, ""edge"": {""target"": [], ""time"": []}}}, ""trialTime"": 22856, ""trial_type"": ""mouselab-mdp"", ""trial_index"": 19, ""time_elapsed"": 1123501, ""internal_node_id"": ""0.0-2.0-1.0-9.0""}]"
1,0,flowchart,2020-09-28 22:09:48.146666,2020-09-28 22:17:34.730572,2020-09-28 22:22:33.939414,12.2,1,College degree,No,49,Male,Yes,"The first thing you want to do is click on all of the root circles, the circles across the bottom row, in order to choose the best start to your path.",,0,4,"[5, 8, 6, 7, 6, 7, 5, 5, 5, 5]","[41, 50, 42, 41, 26, -35, 45, 41, 45, -27]",269,26.9,"[37, 50, 42, 41, 26, -35, 37, 45, 37, -19]","[{""stateRewards"": ["""", 24, -8, 2, -2, 48, -4, -4, -2, 24, -4, 4, -4], ""prs"": {""left"": -24, ""up"": 0, ""right"": -18}, ""trial_id"": 36, ""block"": ""testing"", ""trialIndex"": 3, ""score"": 37, ""simulationMode"": [null, null, null], ""rewards"": [48, -4, -2], ""path"": [""0"", ""5"", ""6"", ""8""], ""rt"": [17538, 392, 1183], ""delays"": [], ""actions"": [""up"", ""up"", ""right""], ""actionTimes"": [17541, 18446, 20142], ""queries"": {""click"": {""state"": {""target"": [""9"", ""5"", ""1"", ""8"", ""7""], ""time"": [7178, 8109, 9067, 14518, 15216]}, ""edge"": {""target"": [], ""time"": []}}, ""mouseover"": {""state"": {""target"": [], ""time"": []}, ""edge"": {""target"": [], ""time"": []}}, ""mouseout"": {""state"": {""target"": [], ""time"": []}, ""edge"": {""target"": [], ""time"": []}}}, ""trialTime"": 24397, ""trial_type"": ""mouselab-mdp"", ""trial_index"": 10, ""time_elapsed"": 480413, ""internal_node_id"": ""0.0-2.0-1.0-0.0""}, {""stateRewards"": ["""", 48, 8, 2, 2, 48, -8, 4, 4, 48, -4, 4, 4], ""prs"": {""left"": 0, ""up"": -14, ""right"": -10}, ""trial_id"": 25, ""block"": ""testing"", ""trialIndex"": 4, ""score"": 50, ""simulationMode"": [null, null, null], ""rewards"": [48, 8, 2], ""path"": [""0"", ""1"", ""2"", ""3""], ""rt"": [14051, 300, 1068], ""delays"": [], ""actions"": [""left"", ""up"", ""left""], ""actionTimes"": [14056, 14879, 16456], ""queries"": {""click"": {""state"": {""target"": [""9"", ""5"", ""1"", ""10"", ""6"", ""2"", ""4"", ""3""], ""time"": [3040, 3926, 4774, 8479, 9330, 10183, 11864, 12614]}, ""edge"": {""target"": [], ""time"": []}}, ""mouseover"": {""state"": {""target"": [], ""time"": []}, ""edge"": {""target"": [], ""time"": []}}, ""mouseout"": {""state"": {""target"": [], ""time"": []}, ""edge"": {""target"": [], ""time"": []}}}, ""trialTime"": 19726, ""trial_type"": ""mouselab-mdp"", ""trial_index"": 11, ""time_elapsed"": 501253, ""internal_node_id"": ""0.0-2.0-1.0-1.0""}, {""stateRewards"": ["""", 24, 8, -4, 4, 24, -8, -4, -2, 48, -4, 4, 4], ""prs"": {""left"": -12, ""up"": -34, ""right"": 0}, ""trial_id"": 35, ""block"": ""testing"", ""trialIndex"": 5, ""score"": 42, ""simulationMode"": [null, null, null], ""rewards"": [48, -4, 4], ""path"": [""0"", ""9"", ""10"", ""12""], ""rt"": [10007, 287, 411], ""delays"": [], ""actions"": [""right"", ""up"", ""right""], ""actionTimes"": [10012, 10811, 11747], ""queries"": {""click"": {""state"": {""target"": [""9"", ""5"", ""1"", ""10"", ""11"", ""12""], ""time"": [2489, 3376, 4129, 5721, 6674, 8115]}, ""edge"": {""target"": [], ""time"": []}}, ""mouseover"": {""state"": {""target"": [], ""time"": []}, ""edge"": {""target"": [], ""time"": []}}, ""mouseout"": {""state"": {""target"": [], ""time"": []}, ""edge"": {""target"": [], ""time"": []}}}, ""trialTime"": 14442, ""trial_type"": ""mouselab-mdp"", ""trial_index"": 12, ""time_elapsed"": 516789, ""internal_node_id"": ""0.0-2.0-1.0-2.0""}, {""stateRewards"": ["""", -48, 4, 2, 2, 48, -8, -4, 2, 48, -4, 2, 4], ""prs"": {""left"": -90, ""up"": -6, ""right"": 0}, ""trial_id"": 6, ""block"": ""testing"", ""trialIndex"": 6, ""score"": 41, ""simulationMode"": [null, null, null], ""rewards"": [48, -4, 4], ""path"": [""0"", ""9"", ""10"", ""12""], ""rt"": [10583, 316, 260], ""delays"": [], ""actions"": [""right"", ""up"", ""right""], ""actionTimes"": [10587, 11420, 12195], ""queries"": {""click"": {""state"": {""target"": [""9"", ""5"", ""1"", ""6"", ""10"", ""11"", ""12""], ""time"": [2299, 3027, 3753, 5879, 6809, 8256, 9016]}, ""edge"": {""target"": [], ""time"": []}}, ""mouseover"": {""state"": {""target"": [], ""time"": []}, ""edge"": {""target"": [], ""time"": []}}, ""mouseout"": {""state"": {""target"": [], ""time"": []}, ""edge"": {""target"": [], ""time"": []}}}, ""trialTime"": 15266, ""trial_type"": ""mouselab-mdp"", ""trial_index"": 13, ""time_elapsed"": 533148, ""internal_node_id"": ""0.0-2.0-1.0-3.0""}, {""stateRewards"": ["""", 24, 4, -2, 4, -24, -8, -2, -4, -24, 8, -4, -2], ""prs"": {""left"": 0, ""up"": -66, ""right"": -50}, ""trial_id"": 23, ""block"": ""testing"", ""trialIndex"": 7, ""score"": 26, ""simulationMode"": [null, null, null], ""rewards"": [24, 4, 4], ""path"": [""0"", ""1"", ""2"", ""4""], ""rt"": [9971, 238, 203], ""delays"": [], ""actions"": [""left"", ""up"", ""right""], ""actionTimes"": [9975, 10725, 11453], ""queries"": {""click"": {""state"": {""target"": [""9"", ""5"", ""1"", ""2"", ""4"", ""3""], ""time"": [2411, 3257, 4003, 5197, 6205, 6959]}, ""edge"": {""target"": [], ""time"": []}}, ""mouseover"": {""state"": {""target"": [], ""time"": []}, ""edge"": {""target"": [], ""time"": []}}, ""mouseout"": {""state"": {""target"": [], ""time"": []}, ""edge"": {""target"": [], ""time"": []}}}, ""trialTime"": 14269, ""trial_type"": ""mouselab-mdp"", ""trial_index"": 14, ""time_elapsed"": 548548, ""internal_node_id"": ""0.0-2.0-1.0-4.0""}, {""stateRewards"": ["""", -48, 8, -4, 4, -24, -8, 4, -2, -48, -8, -4, -2], ""prs"": {""left"": -8, ""up"": 0, ""right"": -30}, ""trial_id"": 40, ""block"": ""testing"", ""trialIndex"": 8, ""score"": -35, ""simulationMode"": [null, null, null], ""rewards"": [-24, -8, 4], ""path"": [""0"", ""5"", ""6"", ""7""], ""rt"": [9388, 376, 341], ""delays"": [], ""actions"": [""up"", ""up"", ""left""], ""actionTimes"": [9392, 10280, 11145], ""queries"": {""click"": {""state"": {""target"": [""9"", ""5"", ""1"", ""6"", ""8"", ""7"", ""10""], ""time"": [1064, 1801, 2536, 4247, 5126, 5721, 7625]}, ""edge"": {""target"": [], ""time"": []}}, ""mouseover"": {""state"": {""target"": [], ""time"": []}, ""edge"": {""target"": [], ""time"": []}}, ""mouseout"": {""state"": {""target"": [], ""time"": []}, ""edge"": {""target"": [], ""time"": []}}}, ""trialTime"": 14358, ""trial_type"": ""mouselab-mdp"", ""trial_index"": 15, ""time_elapsed"": 564019, ""internal_node_id"": ""0.0-2.0-1.0-5.0""}, {""stateRewards"": ["""", 24, -8, 2, -2, 24, 8, -4, -4, 48, -8, -2, 2], ""prs"": {""left"": -24, ""up"": -14, ""right"": 0}, ""trial_id"": 9, ""block"": ""testing"", ""trialIndex"": 9, ""score"": 37, ""simulationMode"": [null, null, null], ""rewards"": [48, -8, 2], ""path"": [""0"", ""9"", ""10"", ""12""], ""rt"": [7286, 251, 313], ""delays"": [], ""actions"": [""right"", ""up"", ""right""], ""actionTimes"": [7292, 8066, 8890], ""queries"": {""click"": {""state"": {""target"": [""9"", ""5"", ""1"", ""12"", ""11""], ""time"": [1313, 2130, 2837, 5153, 5938]}, ""edge"": {""target"": [], ""time"": []}}, ""mouseover"": {""state"": {""target"": [], ""time"": []}, ""edge"": {""target"": [], ""time"": []}}, ""mouseout"": {""state"": {""target"": [], ""time"": []}, ""edge"": {""target"": [], ""time"": []}}}, ""trialTime"": 11817, ""trial_type"": ""mouselab-mdp"", ""trial_index"": 16, ""time_elapsed"": 576924, ""internal_node_id"": ""0.0-2.0-1.0-6.0""}, {""stateRewards"": ["""", 24, 8, 2, 4, 48, 4, -4, -2, -48, 8, 2, -2], ""prs"": {""left"": -14, ""up"": 0, ""right"": -88}, ""trial_id"": 31, ""block"": ""testing"", ""trialIndex"": 10, ""score"": 45, ""simulationMode"": [null, null, null], ""rewards"": [48, 4, -2], ""path"": [""0"", ""5"", ""6"", ""8""], ""rt"": [6608, 419, 449], ""delays"": [], ""actions"": [""up"", ""up"", ""right""], ""actionTimes"": [6613, 7557, 8517], ""queries"": {""click"": {""state"": {""target"": [""9"", ""5"", ""1"", ""8"", ""7""], ""time"": [1476, 2266, 3004, 4330, 5004]}, ""edge"": {""target"": [], ""time"": []}}, ""mouseover"": {""state"": {""target"": [], ""time"": []}, ""edge"": {""target"": [], ""time"": []}}, ""mouseout"": {""state"": {""target"": [], ""time"": []}, ""edge"": {""target"": [], ""time"": []}}}, ""trialTime"": 12394, ""trial_type"": ""mouselab-mdp"", ""trial_index"": 17, ""time_elapsed"": 590403, ""internal_node_id"": ""0.0-2.0-1.0-7.0""}, {""stateRewards"": ["""", -48, 8, -2, -2, 48, -8, 2, -4, -48, -8, 4, 4], ""prs"": {""left"": -84, ""up"": 0, ""right"": -94}, ""trial_id"": 39, ""block"": ""testing"", ""trialIndex"": 11, ""score"": 37, ""simulationMode"": [null, null, null], ""rewards"": [48, -8, 2], ""path"": [""0"", ""5"", ""6"", ""7""], ""rt"": [6970, 437, 938], ""delays"": [], ""actions"": [""up"", ""up"", ""left""], ""actionTimes"": [6976, 7936, 9400], ""queries"": {""click"": {""state"": {""target"": [""9"", ""5"", ""1"", ""8"", ""7""], ""time"": [1752, 2570, 3304, 4854, 5509]}, ""edge"": {""target"": [], ""time"": []}}, ""mouseover"": {""state"": {""target"": [], ""time"": []}, ""edge"": {""target"": [], ""time"": []}}, ""mouseout"": {""state"": {""target"": [], ""time"": []}, ""edge"": {""target"": [], ""time"": []}}}, ""trialTime"": 12679, ""trial_type"": ""mouselab-mdp"", ""trial_index"": 18, ""time_elapsed"": 604181, ""internal_node_id"": ""0.0-2.0-1.0-8.0""}, {""stateRewards"": ["""", -48, 4, -4, -4, -24, 8, -4, 2, -48, -8, 4, -2], ""prs"": {""left"": -34, ""up"": 0, ""right"": -38}, ""trial_id"": 45, ""block"": ""testing"", ""trialIndex"": 12, ""score"": -19, ""simulationMode"": [null, null, null], ""rewards"": [-24, 8, 2], ""path"": [""0"", ""5"", ""6"", ""8""], ""rt"": [7506, 337, 336], ""delays"": [], ""actions"": [""up"", ""up"", ""right""], ""actionTimes"": [7509, 8364, 9213], ""queries"": {""click"": {""state"": {""target"": [""9"", ""5"", ""1"", ""8"", ""7""], ""time"": [2050, 3109, 3881, 5622, 6379]}, ""edge"": {""target"": [], ""time"": []}}, ""mouseover"": {""state"": {""target"": [], ""time"": []}, ""edge"": {""target"": [], ""time"": []}}, ""mouseout"": {""state"": {""target"": [], ""time"": []}, ""edge"": {""target"": [], ""time"": []}}}, ""trialTime"": 11909, ""trial_type"": ""mouselab-mdp"", ""trial_index"": 19, ""time_elapsed"": 617196, ""internal_node_id"": ""0.0-2.0-1.0-9.0""}]"
