1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,40,50,75,100,200,300
8.87031039268901e-48,6.385346541887588e-07,3.511940598033314e-06,0.00015075281932596806,0.0003312848409390941,0.0003320244458865773,0.0003381127012914825,0.0003380942143997695,0.00033539203359449356,0.00033810900268498983,0.00034245243687568345,0.00034034901565756497,0.0003402937117331686,0.00034029221694515863,0.0003870822570730385,0.0003854602634113689,0.00038542572207627177,0.0003861098663486159,0.0003861436966494164,0.00039161685082816965,0.0003932395555241359,0.0003916510127941499,0.00039160149225214605,0.0003927026242450474,0.0003927189928010538,0.0003927145684642854,0.00039269340822624524,0.00039270751635492676,0.00039700989248379995,0.0003970237271796754,0.0013121895171242521,0.001310157422825609,0.004684909709960934,0.008040140972162688,0.008195433835806473,0.008195433572804584
