1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,40,50,75,100,200,300,400,500
0,"3,35E-06","8,54E-05","8,65E-05","8,7E-05","8,79E-05","8,99E-05","9,05E-05","9,07E-05","9,56E-05","9,86E-05","9,99E-05","0,00010343871425","0,000131700089322","0,000131700089322","0,000131700089322","0,00013419378678","0,000133974595538","0,000133974595538","7,26E-05","0,000136726814619","0,000134826363022","0,000134322177785","0,000134323049392","0,000115896083142","9,42E-05","0,000118404453857","9,65E-05","0,000140682695301","0,000140984675979","0,000108073880644","0,000135717776034","0,000165940811311","0,00013547073972","0,004067621447305","0,00483861668628","0,00483861668628","0,00483861668628"
