1,2,3,4,5,6,7,8,9,10,12,12,13,14,15,16,17,18,19,20,30,40,50,100,200,300
0.0,4.914004916539649e-05,0.0010315687588414862,0.00014300394170524048,0.0001552889539902528,0.00025653752926480216,0.0001519406064860612,0.00020423906787543164,0.00111017156471702,0.0011823925460289104,0.0011823922822299454,0.0015427792335259874,0.0011947127490958666,0.0011824277368108543,0.0018417233961065134,0.02828725984164296,0.02828725984164296,0.028545245099628216,0.08301288127180982,0.08259314335207191,0.02871314026752338,0.08276718102610957,0.08276103851996706,0.08276718102610957,0.08276103851996706,0.08276718102610957
