1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,40,50,75,100,200,300,400,500
0.0,6.510772991808514e-07,2.464059620892854e-06,0.00015354206466488228,0.00015388413680105436,0.00015379850629431351,0.0001537774035074231,0.00032680609084803,0.00033199186370952536,0.00033355987758657745,0.0003319371728906112,0.00033410077915189956,0.0003360655559840379,0.0003323339358456975,0.00033606555598403797,0.00033355513337183184,0.00041669558798668334,0.00041920126638414376,0.0004170260896556644,0.00041757856168817746,0.00042437860443969626,0.0004268601189829798,0.00042523741428701357,0.0004268599412244057,0.00042633527063289176,0.00042687617219821383,0.0004284913954801899,0.0004284913954801899,0.00042713691932345644,0.0004285120362213732,0.0004282107733629333,0.0013477017523900723,0.001347723377144816,0.001434495624480543,0.003269178274044542,0.003269178274044542,0.0032684996918379834,0.003268494129772198
