1,2,3,4,5,6,7,8,9,10,12,12,13,14,15,16,17,18,19,20,30,40,50,100,200,300
0.0,1.3906547997457076e-06,1.4117629529561857e-06,0.019232211103881916,0.019261202812339177,0.019323974242298106,0.01932615955698342,0.019347530527395584,0.01939749792111298,0.0193561886148889,0.0193561886148889,0.05780896988169208,0.019338736448999236,0.019513515523940646,0.057999460786215054,0.05812726032554057,0.019508014987545223,0.05811072146667216,0.03862500711488638,0.05798251633846704,0.058363994462690694,0.07796028359022983,0.1166129005045655,0.11661727113393613,0.1166129005045655,0.11648906600573102
