1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,40,50,75,100,200,300,400,500
0.0,8.580450302031848e-07,2.594416154959815e-05,2.723762873447502e-05,2.8939536232398697e-05,2.8939531860784972e-05,2.8939536232398693e-05,0.00013362533473548904,0.00014312311415442194,0.00014331177165112697,0.00015585482991082445,0.0001564149926530425,0.00015590151164639621,0.00016120479639135106,0.00016957720200896418,0.00018508255858722025,0.00018743605352720613,0.0001874360535272061,0.00018728344037521077,0.000187283430244809,0.00019843385406840191,0.0001984338540684019,0.00019789562582218353,0.0011084806395055206,0.0011096755487598126,0.0011314308904801463,0.0011362125414211876,0.001136399751245959,0.0011466425072793021,0.0011413474394720657,0.0011529975585969716,0.0011622806154724765,0.0017461735724605741,0.0017456353442143557,0.0017461739583806417,0.0017456357301344233,0.0017456353442143557,0.0017461739583806417
