1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,40,50,75,100,200,300
0.0,2.3591304245255215e-06,8.069884815457023e-06,1.240478697052267e-05,1.240478697052267e-05,1.372777658927647e-05,4.638430757377379e-05,4.780347196977742e-05,4.780347683503595e-05,4.8172482704539994e-05,6.053329098819854e-05,8.940671880723173e-05,9.182917324224012e-05,9.462830738778877e-05,9.465268762152885e-05,0.00011046117528683103,0.00017778730219757133,0.00018335934422630538,0.0002183585415690399,0.00027141020920419117,0.00021841147399943395,0.0002179078729704371,0.00021716624774534082,0.0002747372725560111,0.00027019209760851984,0.00027014235374640236,0.0003073580074359971,0.0002734033213211434,0.00027016464499423357,0.00028372426082551983,0.0003776826754626458,0.0005167037379419022,0.0006524153752721099,0.0008509535102005328,0.007078401483039637,0.007078401483039637
