1,2,3,4,5,6,7,8,9,10,12,12,13,14,15,16,17,18,19,20,30,40,50,100,200,300
0.0,5.54323725055433e-06,5.609228170203786e-06,1.0798114179488903e-05,5.01757208208151e-05,7.737132870517025e-05,0.00010748845958796079,0.00010906717985605189,0.0002183004618564487,0.00037827413697875186,0.00038129330785036374,0.00022022240870608596,0.0005666403665950806,0.0002285028943112667,0.04935545750154779,0.0005904560895516016,0.025062000804998753,0.07351750480383898,0.025140529999381604,0.025140529999381604,0.05028217965273456,0.05028217965273456,0.0501195780267183,0.05028217965273456,0.0501195780267183,0.0501195780267183
