1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,40,50,75,100,200,300,400,500
0.0,2.5237679558667233e-06,2.687070588305158e-06,2.687070588305158e-06,3.7073746389122384e-06,7.70747936853436e-06,1.6286266005682392e-05,1.3632598228557823e-05,1.3632598228557823e-05,1.7767123968021837e-05,2.1094930948805307e-05,2.2457374750341204e-05,2.331916656842407e-05,2.3445204560137163e-05,0.00010800365953639437,8.368050927698694e-05,7.969513649181289e-05,9.861889465402037e-05,0.00012272458427338767,0.0001293143461313649,0.00012397265891878786,0.00015631074573147814,0.00019111968416798275,0.0002454699445873049,0.00024669976445950277,0.0002413966987974106,0.00024141756483185605,0.00024140276211712607,0.00025276806860899517,0.0002580601377321314,0.000310422255458224,0.0003180336301791121,0.0004900937454120615,0.0005783069016648555,0.0010110024722068366,0.004322244185447463,0.004322244185447463,0.004322244185447463
