1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,40,50,75,100,200,300
0.0,1.7076502732240433e-06,2.7415548931942396e-05,2.7415548931942396e-05,2.8770396140864365e-05,4.231869151923273e-05,0.00014533656234475914,0.00014533656234475914,0.00014537890078128535,0.00015800422255340298,0.000159536873955652,0.0001594945355191258,0.0001675557738337174,0.00016753628471214183,0.0001675362847121418,0.00018674153715137338,0.0001741093605847706,0.00018674153715137338,0.00019522212759917696,0.00020787244921000522,0.00020577851110638014,0.0002057785111063801,0.0011118887942658442,0.0011129726582409152,0.0011551981922697276,0.0011726392168437622,0.0011603796285991701,0.0011807508499945161,0.0011807472935658476,0.001191307233501719,0.001191315162021996,0.0016610221434311284,0.0017817374936546751,0.0017817374936546751,0.0017817374936546751,0.0017832278066203982
